학년도	개설전공	학년	이수구분	과목코드	과목명	분반	학점	이론	실습	교원명	강의시간	강의실	주제군	과목구분	수용인원	수강제한사항	강의구분	캠퍼스
2025	학생성장교양학부	1	자교	11917	Drama in Action (Acting in English)	1	2	2	0	프렌스 쇼맨	수(3,4)	C6-0512	문화와예술	일반과목	30	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	자교	11919	Exploring Lyrical Composition in Music	1	2	2	0	데릴 클래이팩	금(3,4)	C7-0123	문화와예술	일반과목	30	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	자교	11920	The Evolution of Electronic Dance Music	1	2	2	0	제임스 서	목(2,3)	C3-0306	문화와예술	일반과목	30	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	자교	11921	Cooking Basics Through English	1	2	2	0	크리스토퍼 애론 뉴튼	목(4,5)	C3-0306	문화와예술	일반과목	30	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	자교	11922	Rock and Pop Music	1	2	2	0	니콜라스 벨	화(4,5)	C1-0210	문화와예술	일반과목	30	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	자교	11930	한국고전문학읽기	1	2	2	0	박은진	토(1,2)		언어와문학	일반과목	90	수강제한없음	원격강의	공통
2025	학생성장교양학부	1	자교	11930	한국고전문학읽기	2	2	2	0	박은진	일(1,2)		언어와문학	일반과목	90	수강제한없음	원격강의	공통
2025	학생성장교양학부	1	자교	11932	철학으로신화읽기	1	2	2	0	한길석	월(11,12)		역사와철학	일반과목	90	수강제한없음	원격강의	공통
2025	학생성장교양학부	1	자교	11932	철학으로신화읽기	2	2	2	0	한길석	월(13,14)		역사와철학	일반과목	90	수강제한없음	원격강의	공통
2025	학생성장교양학부	1	자교	11934	현대철학자들의이야기	1	2	2	0	한우섭	토(5,6)		역사와철학	일반과목	90	수강제한없음	원격강의	공통
2025	학생성장교양학부	1	자교	11934	현대철학자들의이야기	2	2	2	0	한우섭	토(7,8)		역사와철학	일반과목	90	수강제한없음	원격강의	공통
2025	학생성장교양학부	1	자교	11936	역사속리더십과현대인의대인관계	1	2	2	0	이기동	수(2,3)	C5-0706	역사와철학	일반과목	50	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	자교	11938	블록체인과함께살기	1	2	2	0	김성규	월(11,12)		과학과기술	일반과목	90	수강제한없음	원격강의	공통
2025	학생성장교양학부	1	자교	11938	블록체인과함께살기	2	2	2	0	김성규	금(11,12)		과학과기술	일반과목	90	수강제한없음	원격강의	공통
2025	학생성장교양학부	1	자교	11940	디지털트랜스포메이션과스마트관광	1	2	2	0	이승훈	목(9,10)		과학과기술	일반과목	90	수강제한없음	원격강의	공통
2025	학생성장교양학부	1	자교	11940	디지털트랜스포메이션과스마트관광	2	2	2	0	이승훈	목(11,12)		과학과기술	일반과목	90	수강제한없음	원격강의	공통
2025	학생성장교양학부	1	자교	11941	컴퓨팅으로하는문제해결	1	2	2	0	장은실	토(5,6)		과학과기술	일반과목	90	수강제한없음	원격강의	공통
2025	학생성장교양학부	1	자교	11941	컴퓨팅으로하는문제해결	2	2	2	0	장은실	토(7,8)		과학과기술	일반과목	90	수강제한없음	원격강의	공통
2025	학생성장교양학부	1	자교	11944	항공여행과세계문화	1	2	2	0	지명원	화(5,6)	C1-0406	문화와예술	일반과목	50	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	자교	11949	사진예술로사회를묻다	1	2	2	0	현혜연	목(10,11)		문화와예술	일반과목	90	수강제한없음	원격강의	공통
2025	학생성장교양학부	1	자교	11949	사진예술로사회를묻다	2	2	2	0	현혜연	금(10,11)		문화와예술	일반과목	90	수강제한없음	원격강의	공통
2025	학생성장교양학부	1	자교	11950	영화로이해하는인간성장발달	1	2	2	0	강혜경	금(8,9)		생명과자연	일반과목	90	수강제한없음	원격강의	공통
2025	학생성장교양학부	1	자교	11957	문식성향상을위한학술적글쓰기(외국인)	1	2	2	0	최성일	화(4,5)	C5-0301	언어와문학	일반과목	40	외국인수강가능	일반강의	충청
2025	학생성장교양학부	1	자교	11957	문식성향상을위한학술적글쓰기(외국인)	2	2	2	0	라경서	화(4,5)	C5-0201	언어와문학	일반과목	60	타과수강불능	일반강의	충청
2025	학생성장교양학부	1	자교	11957	문식성향상을위한학술적글쓰기(외국인)	3	2	2	0	장지영	월(4,5)	C6-0125	언어와문학	일반과목	45	타과수강불능	일반강의	고양
2025	학생성장교양학부	1	자교	11958	한국어화용론적말하기전략(외국인)	1	2	2	0	곽효선	목(2,3)	C5-0518	언어와문학	일반과목	40	외국인수강가능	일반강의	충청
2025	학생성장교양학부	1	자교	11958	한국어화용론적말하기전략(외국인)	2	2	2	0	장지영	월(6,7)	C6-0125	언어와문학	일반과목	45	타과수강불능	일반강의	고양
2025	학생성장교양학부	1	자교	11959	한국어로인문학읽기(외국인)	1	2	2	0	이지혜	화(1,2)	C5-0301	언어와문학	일반과목	40	외국인수강가능	일반강의	충청
2025	학생성장교양학부	1	자교	11959	한국어로인문학읽기(외국인)	2	2	2	0	라경서	화(1,2)	C5-0518	언어와문학	일반과목	60	타과수강불능	일반강의	충청
2025	학생성장교양학부	1	자교	11959	한국어로인문학읽기(외국인)	3	2	2	0	장지영	월(8,9)	C6-0125	언어와문학	일반과목	45	타과수강불능	일반강의	고양
2025	학생성장교양학부	1	자교	11960	한국어능력평가(TOPIK)심화과정(외국인)	1	2	2	0	윤영채	금(8,9)	C1-0210	언어와문학	일반과목	40	타과수강불능	일반강의	충청
2025	학생성장교양학부	1	자교	11960	한국어능력평가(TOPIK)심화과정(외국인)	2	2	2	0	이지혜	화(8,9)	C5-0518	언어와문학	일반과목	40	타과수강불능	일반강의	충청
2025	학생성장교양학부	1	자교	11960	한국어능력평가(TOPIK)심화과정(외국인)	3	2	2	0	권순지	화(8,9)	C7-1027	언어와문학	일반과목	40	타과수강불능	일반강의	고양
2025	학생성장교양학부	1	자교	11960	한국어능력평가(TOPIK)심화과정(외국인)	4	2	2	0	이소영	금(8,9)	C7-1027	언어와문학	일반과목	40	타과수강불능	일반강의	고양
2025	학생성장교양학부	1	자교	11960	한국어능력평가(TOPIK)심화과정(외국인)	5	2	2	0	전영순	금(8,9)	C7-1026	언어와문학	일반과목	40	타과수강불능	일반강의	고양
2025	학생성장교양학부	1	자교	11961	감시와사회	1	2	2	0	이정욱	월(7,8)	C5-0704-1	사회와공동체	일반과목	50	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	자교	11962	글로벌시대의젠더와커뮤니케이션	1	2	2	0	김경훈	화(7,8)	C5-0401	사회와공동체	일반과목	50	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	자교	11963	국제기구의이해	1	2	2	0	김경훈	화(5,6)	C5-0401	사회와공동체	일반과목	50	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	자교	11964	메타버스워크숍	1	2	2	0	김복영	월(3,4)	C7-0213	문화와예술	일반과목	40	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	자교	11965	리사이클과업사이클아트 	1	2	2	0	윤양노	수(1,2)	C6-0444	문화와예술	일반과목	70	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	자교	11966	미디어아트세미나	1	2	2	0	이지수	월(5,6)	C5-0809	문화와예술	일반과목	50	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	자교	11967	예술을통한치유워크숍	1	2	2	0	이지수	월(7,8)	C5-0809	문화와예술	일반과목	50	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	자교	11968	지구와인간	1	2	2	0	김세나	목(3,4)	C6-0312	생명과자연	일반과목	80	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	자교	11970	감염그리고진화	1	2	2	0	정인	수(1,2)	C7-0110	생명과자연	일반과목	80	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	자교	11971	마음의생물학	1	2	2	0	정인	수(3,4)	C7-0111	생명과자연	일반과목	80	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	자교	11972	위기의생태계와미래	1	2	2	0	김종욱	목(3,4)	C6-0444	생명과자연	일반과목	70	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	자교	11973	생활속생물학	1	2	2	0	안명준	금(3,4)	C6-0444	과학과기술	일반과목	70	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	자교	11975	논리학의이해	2	2	2	0	김혜영	월(5,6)	C7-0108	역사와철학	일반과목	70	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	자교	11976	윤리학개론	1	2	2	0	한우섭	수(3,4)	C5-0809	역사와철학	일반과목	50	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	자교	11976	윤리학개론	2	2	2	0	김혜영	월(7,8)	C7-0108	역사와철학	일반과목	70	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	자교	11977	역사란무엇인가	1	2	2	0	송영대	월(3,4)	C5-0704-1	역사와철학	일반과목	50	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	자교	11978	서양사입문	1	2	2	0	이영희	월(1,2)	C7-0111	역사와철학	일반과목	80	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	자교	11982	명작읽기세미나	1	2	2	0	강현수	수(3,4)	C6-0433	언어와문학	일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	자교	11983	영화와패러디 	1	2	2	0	이지수	목(5,6)	C7-0108	문화와예술	일반과목	70	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	자교	11987	일과인권감수성	1	2	2	0	강지연	월(5,6)	C6-0312	사회와공동체	PF과목	80	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	자교	11994	Improving Pronunciation with Acting	1	2	2	0	제니퍼이	월(5,6)	C7-0123	언어와문학	일반과목	30	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	자교	11995	명언으로보는서양철학	1	2	2	0	한길석	화(5,6)	C6-0312	역사와철학	일반과목	80	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	자교	11997	MZ세대의인간관계법	1	2	2	0	백유미	일(3,4)		사회와공동체	일반과목	90	수강제한없음	원격강의	공통
2025	학생성장교양학부	1	자교	12003	Teaching and Learning with Technology	1	2	2	0	백지운	화(3,4)	C7-0123	과학과기술	일반과목	30	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	자교	12008	Comic Book Art and Culture	1	2	2	0	푸셀멘 로저 윈스턴	수(3,4)	C6-0434	문화와예술	일반과목	45	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	자교	12009	Remaking Korea in Hollywood Films	1	2	2	0	브랜트 에드워드 이너스	목(3,4)	C6-0434	문화와예술	일반과목	30	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	자교	12014	여행과호텔	1	2	2	0	김건	토(9,10)		문화와예술	일반과목	90	수강제한없음	원격강의	공통
2025	학생성장교양학부	1	자교	12014	여행과호텔	2	2	2	0	김건	일(11,12)		문화와예술	일반과목	90	수강제한없음	원격강의	공통
2025	학생성장교양학부	1	자교	12015	정보의세상	1	2	2	0	김애숙	화(2,3)	C5-0405	과학과기술	일반과목	40	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	자교	12016	엑셀을활용한데이터분석	1	2	2	0	이금심	수(7,8)	C5-0406	과학과기술	일반과목	40	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	자교	12017	디지털디자인포토샵	1	2	2	0	이금심	수(3,4)	C5-0406	과학과기술	일반과목	40	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	자교	12024	스피치스킬	1	2	2	0	김미영	월(6,7)	W1-0214	언어와문학	일반과목	50	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	자교	12025	사랑과공감심리학	1	2	2	0	백유미	화(2,3)	C5-0807	사회와공동체	일반과목	50	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	자교	12026	한국사회와폭력	1	2	2	0	김재경	수(1,2)	C5-0704-1	사회와공동체	일반과목	50	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	자교	12027	고전과데이터로보는경영경제이야기	1	2	2	0	민현구	수(1,2)	C7-0109	사회와공동체	일반과목	70	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	자교	12028	인간미디어상호작용	1	2	2	0	진보래	수(3,4)	C7-0110	사회와공동체	일반과목	80	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	자교	12030	글로컬환경변화와소비트렌드이해	1	2	2	0	이승훈	월(10,11)		사회와공동체	일반과목	90	수강제한없음	원격강의	공통
2025	학생성장교양학부	1	자교	12030	글로컬환경변화와소비트렌드이해	2	2	2	0	이승훈	화(10,11)		사회와공동체	일반과목	90	수강제한없음	원격강의	공통
2025	학생성장교양학부	1	자교	12032	데이터분석으로살펴보는미래직업	1	2	2	0	남현정	월(1,2)	C6-0312	과학과기술	일반과목	80	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	자교	12033	인공지능윤리	1	2	2	0	장은실	일(5,6)		과학과기술	일반과목	90	수강제한없음	원격강의	공통
2025	학생성장교양학부	1	자교	12033	인공지능윤리	2	2	2	0	장은실	일(7,8)		과학과기술	일반과목	90	수강제한없음	원격강의	공통
2025	학생성장교양학부	1	자교	12034	K-POP과대중음악의역사	1	2	2	0	김영	금(7,8)	C7-0111	문화와예술	일반과목	80	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	자교	12035	명화로읽는과학기술의진화	1	2	2	0	박선형	화(3,4)	C6-0512	문화와예술	일반과목	80	수강제한없음	일반강의	고양
2025	학생성장교양학부	1	자교	12036	그릿한그림책작가	1	2	2	0	손은경	수(2,3)	C5-0518	문화와예술	일반과목	50	수강제한없음	일반강의	충청
2025	학생성장교양학부	1	자교	12037	한국인의음식과문화(외국인)	1	2	2	0	윤영채	금(2,3)	C1-0304-1	문화와예술	일반과목	40	외국인수강가능	일반강의	충청
2025	학생성장교양학부	1	자교	12037	한국인의음식과문화(외국인)	2	2	2	0	윤양노	화(6,7)	C6-0438	문화와예술	일반과목	40	외국인수강가능	일반강의	고양
2025	학생성장교양학부	1	자교	12039	미디어로보는명작(교류)	1	3	3	0	교류학점			문화와예술	일반과목	4	수강제한없음	원격강의	충청
2025	학생성장교양학부	1	자교	12039	미디어로보는명작(교류)	2	3	3	0	교류학점			문화와예술	일반과목	26	수강제한없음	원격강의	고양
2025	학생성장교양학부	1	자교	12040	데이터분석기초와실습	1	2	1	2	장은실	월(7,8,9)	C7-0218	과학과기술	일반과목	40	수강제한없음	일반강의	고양
